lat,lon
54.1974992,9.0449445
54.1913417,9.0456894
54.1852827,9.0489608
54.1814259,9.0526013
54.1777668,9.0575719
54.1748543,9.063131
54.1722809,9.0701861
54.1705925,9.0773151
54.169217,9.0862107
54.1679127,9.0949912
54.1671241,9.1019179
54.1669322,9.1086465
54.1670929,9.1129516
54.1675538,9.1229333
54.1675288,9.1301421
54.1670643,9.1377531
54.1660693,9.1458553
54.164629,9.1549573
54.1639771,9.1626509
54.1638784,9.1736273
54.1638449,9.1818128
54.1637771,9.1936769
54.1633096,9.2011054
54.1620083,9.2088631
54.1594834,9.219014
54.1575184,9.2255589
54.1549561,9.231511
54.1518445,9.2367539
54.1483914,9.2412616
54.1441313,9.2456707
54.1401547,9.2488692
54.1360254,9.2513804
54.1204852,9.2578531
54.1093705,9.2623561
54.1016425,9.2651988
54.0968059,9.2660735
54.0915652,9.266194
54.0865887,9.2667975
54.0819038,9.269823
54.0792987,9.2730177
54.0766098,9.2783041
54.0749976,9.2837393
54.0741025,9.2889317
54.0705793,9.3111889
54.0668761,9.3306964
54.0630518,9.3477161
54.0594227,9.3619752
54.0540754,9.3804759
54.0501102,9.3927927
54.0453595,9.4062248
54.0405009,9.4188025
54.0363944,9.4286321
54.0303322,9.4420546
54.0268388,9.4492709
54.0214573,9.4590105
54.017267,9.4653506
54.0125745,9.4713827
54.0087589,9.4755225
54.0066128,9.4776055
53.9996414,9.483363
53.9933969,9.4872611
53.9877985,9.4898301
53.9815456,9.4914856
53.9724887,9.4918145
53.9635121,9.4917277
53.9601325,9.4911912
53.9477563,9.4872807
53.9434584,9.486678
53.9394476,9.4854172
53.9353574,9.4831894
53.9308421,9.4805236
53.9268014,9.4795514
53.9210785,9.479363
53.9163736,9.4810262
53.9108677,9.4850074
53.8976686,9.5106773
53.894749,9.5169079
53.8925648,9.5230818
53.8901369,9.5301736
53.8873997,9.5369002
53.8841522,9.5432649
53.8788818,9.5513059
53.8732021,9.5582921
53.8586409,9.5746862
53.8529913,9.5820961
53.8486367,9.5890204
53.8445724,9.596914
53.840359,9.6066853
53.8347966,9.6198373
53.829468,9.6313154
53.8248437,9.6406736
53.8189818,9.6522612
53.8116468,9.6667421
53.8051231,9.6789415
53.7993527,9.6882055
53.7931486,9.695975
53.7863303,9.7018605
53.7809697,9.7047695
53.7737958,9.7066919
53.7641006,9.7076851
53.7558999,9.7087411
53.7490592,9.7105899
53.7442186,9.7125077
53.7312004,9.7238465
53.7263327,9.7319354
53.7229997,9.7397015
53.7196691,9.7486964
53.7161664,9.7571003
53.7176007,9.7570163
53.8668492,10.6325339
53.8666878,10.6327009
53.8712026,10.6427415
53.8710594,10.6429441
53.8734666,10.6480597
53.873293,10.6481866
53.8763157,10.6547443
53.8761672,10.6549533
53.8779263,10.6581256
53.8777896,10.6583463
53.8796724,10.6609009
53.8791764,10.6606579
53.8815322,10.6631414
53.8814356,10.6634054
53.8835809,10.6648788
53.88351,10.6651804
53.8872299,10.6672709
53.8871803,10.6675816
53.8904336,10.6692704
53.8903749,10.6695835
53.8933305,10.6710862
53.8932518,10.671403
53.8949311,10.6722534
53.894843,10.6725683
53.896637,10.6742668
53.8965378,10.6745663
53.8984515,10.6770654
53.8983474,10.6773244
53.9009378,10.6809058
53.9008032,10.6811348
53.9022895,10.682688
53.9022071,10.6829519
53.9036544,10.6840071
53.9044726,10.6851287
53.9051971,10.6855353
53.9050786,10.6857704
53.9064901,10.6874308
53.9063523,10.6876607
53.9075004,10.6895477
