lat,lon
52.3176996,7.9572398
52.2570036,7.7168836
52.2573905,7.7118662
52.2878138,7.5994149
52.2883705,7.5987384
52.2879945,7.5981026
52.2881381,7.5982672
52.2887774,7.5998839
52.2887987,7.6007511
52.2887957,7.6013285
52.3209003,7.4346858
52.3224022,7.430992
52.3219657,7.4329769
52.3221143,7.4319481
52.3224352,7.4326046
52.322411,7.4328668
52.3229412,7.4323185
52.323004,7.4308326
50.8965009,6.9105792
50.8963421,6.9110665
50.8967356,6.9120049
50.8969197,6.9119791
50.8970621,6.9118968
50.8990917,6.9082488
50.897751,6.9111788
50.9024287,6.9009289
50.8994081,6.9104853
50.904442,6.8964442
50.8927315,6.9258867
50.9076291,6.889371
50.9103806,6.8832544
50.9156467,6.8717002
50.917175,6.8683227
50.9190461,6.8641538
50.9208323,6.860042
50.9241962,6.8511644
50.9255575,6.8452162
50.9268515,6.8460665
50.9289579,6.8474502
50.9290459,6.847266
50.9234635,6.8438645
50.9224201,6.8433416
50.9235094,6.8444154
50.9238057,6.8448944
50.9242059,6.8457866
50.9245248,6.8472212
50.9245604,6.8476288
50.924406,6.8492189
50.925022,6.8484576
50.9260689,6.8446408
50.9220094,6.8427744
50.9197201,6.8423893
50.9210029,6.8429453
50.91788,6.8434092
50.9185052,6.8437351
50.9179526,6.8444447
50.9179644,6.8449355
50.9176089,6.8432062
50.9173075,6.8417626
50.9183327,6.8412305
50.9186827,6.8412947
50.9189896,6.8415691
50.9192647,6.8420002
50.9168107,6.8440136
50.914463,6.8456783
51.0506687,6.9981095
51.0487656,7.0009627
51.0468766,7.0034718
51.044774,7.0055518
51.0408467,7.0078921
51.0408548,7.0090775
51.0416972,7.009464
51.0420541,7.0092921
51.0417212,7.0067234
51.04265,7.0091953
51.0410173,7.0048166
51.0396473,7.0009057
51.0393643,7.0005214
51.0389553,6.9986368
51.0388381,6.9987826
51.0382564,6.9956099
51.0381154,6.9956772
51.0378276,6.9927059
51.0376346,6.9923396
51.0376024,6.9893551
51.0374426,6.9891932
51.0376517,6.9860709
51.0374838,6.9860502
51.0379831,6.9824552
51.03779,6.982917
51.1758304,7.238217
51.1732546,7.2383354
51.1704553,7.23764
51.1682241,7.2363648
51.1887761,7.2365622
51.1935465,7.2381286
51.2029408,7.248821
51.2075005,7.2522533
51.2103344,7.2529169
51.2121831,7.2528699
51.2144511,7.2522238
51.2161236,7.251339
51.2168771,7.2507942
51.2189632,7.2487947
51.3150768,7.2660831
51.3141953,7.2660968
51.3105358,7.2664827
51.3096113,7.2658826
51.3051552,7.2632393
51.3034014,7.2628033
51.3009918,7.2623861
51.2996945,7.2621632
51.2996629,7.2624041
51.3035446,7.2630816
51.305436,7.2635829
51.3071683,7.2644291
51.3082713,7.2652295
51.308875,7.2657506
51.3100615,7.267042
51.3132062,7.2721134
51.316518,7.2779499
51.470492,7.1910283
51.4701252,7.1908352
51.4699867,7.1896808
51.4699222,7.1906279
51.4701453,7.191544
51.4688031,7.1947595
51.4682879,7.1953548
51.4669813,7.1964475
51.4654697,7.1971731
51.4640489,7.1977951
51.4613935,7.2003768
51.4608069,7.2011957
51.4588006,7.2888064
51.4577906,7.2883183
51.4624535,7.2881051
51.4628769,7.2876642
51.4629109,7.2870068
51.4624301,7.286484
51.4621663,7.2866159
51.4618968,7.2871647
51.4614575,7.2907367
51.4614249,7.2932362
51.4611876,7.2936542
51.4615619,7.2964873
51.4613124,7.2964622
51.4616618,7.2990821
51.4614311,7.2990151
51.4616066,7.3015316
51.4613196,7.3042491
51.4611457,7.3042212
51.4592361,7.2889692
51.4573842,7.2883893
51.4573981,7.288965
51.4563702,7.2885602
51.4564142,7.2891914
51.4550899,7.2890115
51.4527861,7.290409
51.453727,7.2902297
51.4557168,7.2876335
51.4562691,7.2872861
51.456669,7.2873212
51.4568278,7.2876594
51.4567503,7.2882515
51.5237959,7.3790119
51.5233277,7.379386
51.5174303,7.3874722
51.5151858,7.3891044
51.5134348,7.3898931
51.5112391,7.3902701
51.5093591,7.3900405
51.5069305,7.3889155
50.8555139,6.8051649
50.8430439,6.8007486
50.8401606,6.7988896
50.8377405,6.7967487
50.8320258,6.7904328
50.8308461,6.7892519
50.8284315,6.7873151
50.7511795,6.8590045
50.6485565,6.9337391
50.6462767,6.9373183
50.6440692,6.9417633
50.6396134,6.9527601
50.6364885,6.960352
50.632898,6.9668428
50.6299601,6.9706292
50.6269586,6.9735301
51.0379985,6.9814392
51.0382919,6.9805431
51.0386798,6.9777825
51.0385183,6.9777529
51.0388304,6.9755643
51.0386823,6.9757013
51.0387885,6.97325
51.0386778,6.9739193
51.0384906,6.9708436
51.038437,6.9713422
51.0379153,6.9683328
51.0377092,6.9683336
51.0374299,6.9669698
51.0369674,6.9664388
51.0357062,6.9635037
51.0355949,6.9636602
51.0332601,6.9591913
51.0331957,6.9593797
51.0311552,6.9554083
51.0320797,6.9573568
51.0298758,6.9531263
51.0297773,6.9532813
51.0274065,6.9487196
51.0273079,6.9488833
51.0267423,6.9474411
51.0259321,6.9464982
51.0227601,6.9401209
51.022599,6.9402921
51.0444301,7.0143049
51.046795,7.0215578
51.0478258,7.0254678
51.0482277,7.0275203
51.0488903,7.0311122
51.0496759,7.0352288
51.0504494,7.0381561
51.0511418,7.0402152
51.0542402,7.0487749
51.0553088,7.051961
51.0561977,7.0549037
51.0568093,7.0568939
51.0576807,7.0593297
51.059587,7.0634469
51.0611151,7.0665564
51.0648574,7.0741099
51.0669387,7.0783845
51.1180385,6.9840264
51.1161525,6.9855739
51.1134841,6.9870227
51.1044929,6.98814
51.0877617,6.9887
51.2007865,6.9360638
51.1860496,6.9442917
51.196608,6.9497221
51.1735664,6.9512294
51.1684123,6.9549188
51.2069113,7.042587
51.208951,7.0371984
51.2074954,7.0425668
51.2077896,7.0424994
51.2080387,7.0421399
51.2079857,7.0406942
51.2077271,7.0388045
51.2076401,7.0370429
51.2076259,7.0343038
51.2077982,7.0353338
51.2077724,7.0312213
51.2076126,7.0310047
51.2873965,6.8738751
51.2889951,6.8769286
51.2912761,6.8803785
51.2955187,6.8881766
51.2928637,6.8979953
51.2857788,6.9001492
51.28396,6.900886
51.2809296,6.9028975
51.299962,6.8060753
51.2994274,6.8076769
51.2973912,6.8071627
51.2953514,6.805772
51.5481115,6.819895
51.5437099,6.8252498
51.539378,6.8776477
51.5617085,7.063947
51.5693452,7.091249
51.5701921,7.0970406
51.5703013,7.1030207
51.5701367,7.1136264
51.5704824,7.1183411
51.5710662,7.1217579
51.574613,7.1402332
51.575251,7.150292
51.5755652,7.1560595
51.5958441,7.2522811
51.5974343,7.2664375
51.5991796,7.2819872
51.6000967,7.289001
51.6012685,7.2939262
51.6028458,7.2999994
51.603664,7.3054805
51.5859923,7.3676104
51.5860129,7.368918
51.5867715,7.3689687
51.586149,7.3675233
51.585468,7.3674504
51.427455,7.0142278
51.4292118,7.0171026
51.4337127,7.0251732
51.4349605,7.0265834
51.4365657,7.0287152
51.4375109,7.0313773
51.4381981,7.0334104
51.4401374,7.0361076
51.4405035,7.0363657
51.4436213,7.0372706
51.4458506,7.0373769
51.4490967,7.0385296
51.4513857,7.0395758
51.3609588,6.8758194
51.3633482,6.8795973
51.3695997,6.887026
51.3726277,6.8904511
51.3740675,6.8922741
51.3777102,6.898088
51.3797179,6.9025727
51.3815669,6.9083392
51.7009576,6.6603492
51.6990636,6.6648018
51.6972751,6.6677079
51.6952639,6.6702132
51.6914611,6.6749058
51.6892023,6.6787011
51.6872952,6.6834383
51.6827537,6.6986444
51.681117,6.7028694
51.6764831,6.709884
51.6674727,6.7194094
51.6620636,6.7251458
