lat,lon
51.0068765,10.1782351
51.0070491,10.1770387
51.0071229,10.1767127
51.007484,10.1765326
51.0076275,10.176774
51.0076485,10.1772032
50.9608404,10.0196411
51.0149199,10.113373
51.0160955,10.115925
51.0166282,10.1175314
51.0171262,10.1201181
51.0109274,10.2130678
51.0111156,10.2150117
51.009456,10.2362127
50.8837402,10.8590057
50.8880562,10.8685599
50.8889011,10.8706105
50.8895496,10.8724479
50.8922826,10.9412886
50.8926094,10.9464373
50.8928447,10.9482583
50.8934842,10.9518257
50.8936958,10.9527982
50.8942095,10.9550131
50.8944949,10.9562439
50.8949975,10.9583816
50.9028073,10.991863
50.9037637,10.9959393
50.9046707,11.000418
50.9051111,11.004
50.9055836,11.0085546
50.9059083,11.0116064
50.9483612,11.1921919
50.9431523,11.3042513
50.9431542,11.3077271
50.9431667,11.314
50.94275,11.3210556
50.9424722,11.3234167
50.9409802,11.3311817
50.9379999,11.3443818
50.9375073,11.3488683
50.9379393,11.3652791
50.937923,11.3672925
50.9365298,11.3765212
50.9349165,11.3828253
50.9287852,11.3934955
50.925559,11.3986727
50.9241145,11.4009782
50.9213504,11.4047564
50.9187449,11.4075838
50.9133518,11.4132989
50.9034782,11.427069
50.898631,11.4371362
50.8731004,11.5963782
50.8774597,11.6042786
50.8784669,11.6061188
50.8793279,11.6079511
50.8800696,11.6169413
50.8789929,11.6241041
50.9014426,10.7294167
50.9013398,10.7297711
50.9012727,10.7300262
50.9012247,10.7301445
50.9010354,10.7304639
50.9007471,10.7306723
50.9004499,10.7306808
50.9001794,10.7305141
50.8999725,10.7301964
50.8998609,10.7298104
50.89983,10.7294916
50.879418,11.8470011
50.8797475,11.8428483
50.8800289,11.8452612
50.8783275,11.8285893
50.8762959,11.6440274
50.8797558,11.6201128
50.880469,11.6143388
50.8804677,11.6123232
50.8804146,11.6117021
50.8800916,11.6097121
50.8795142,11.6078017
50.8786571,11.6059027
50.8731823,11.5960456
50.8719092,11.5935316
50.9011058,11.4323601
50.9035853,11.4272155
50.9136383,11.4133166
50.9178613,11.4088439
50.9214856,11.4049289
50.9242612,11.4011308
50.9257579,11.3987341
50.9283285,11.3946632
50.9314398,11.389604
50.9341739,11.3849357
