lat,lon
53.0046609,8.70357
53.0062805,8.710256
53.0058923,8.7044721
53.0062931,8.7026051
53.0074788,8.7010775
53.018956,8.6915165
53.0354738,8.6765522
53.1539439,8.1860904
53.1450621,8.1921836
53.142064,8.1905117
53.1402374,8.1903885
53.1323768,8.1938464
53.1296146,8.1970173
53.1284117,8.2031553
53.1279157,8.2106758
53.1267308,8.214539
53.1259083,8.21622
53.1241752,8.2201222
53.2012683,8.0883182
53.2044456,8.0818334
53.2110517,8.0626161
53.2182121,8.0482048
53.2222875,8.0426797
53.2265404,8.0376283
53.2388567,8.0249835
53.2438373,8.0175239
53.2468935,8.010293
53.2489067,8.0028776
53.2503679,7.9935907
53.0299017,8.6698776
53.0314466,8.6643697
53.0312922,8.6598497
53.0312123,8.6549064
53.034912,8.6229202
53.0350197,8.6207637
53.1153413,9.2065346
53.1188963,9.2096033
53.2635845,9.4432171
53.3730095,9.8549803
53.3752251,9.8588816
53.3798514,9.8675643
53.3825997,9.8719989
53.3868095,9.8775842
53.3912531,9.8834525
53.3948716,9.8893762
53.397987,9.8957614
53.4042548,9.9096062
53.407272,9.9146121
53.4113315,9.9196277
53.417208,9.9245901
53.4250112,9.9278571
53.4309929,9.9282571
53.4360707,9.9268702
53.4363539,9.9266227
53.4396237,9.9216228
53.448815,9.9195479
53.2606305,7.5654723
53.2573303,7.5928468
53.2549868,7.6061779
53.2527001,7.6191352
53.2509912,7.6287541
53.2484634,7.645944
53.2475431,7.6550413
53.2467898,7.6663563
53.2464338,7.6744969
53.2462032,7.6868798
53.246629,7.6984525
53.2477244,7.7099465
53.2497084,7.722642
53.2525505,7.7357491
53.2553871,7.7456548
53.2630253,7.7656394
53.2663817,7.774082
53.2700651,7.784984
53.2722018,7.7935003
53.2742821,7.8050688
53.2774865,7.8184432
53.2807085,7.827164
53.2838427,7.8339297
53.2869079,7.8420329
53.2882317,7.8483165
53.2887577,7.8580277
53.2876187,7.8685118
53.2860559,7.8777957
53.2843036,7.8868874
53.2824437,7.894684
53.278098,7.9078055
53.2767452,7.9110637
53.2754221,7.9139766
53.2694903,7.9255283
53.2660377,7.9321363
53.2630626,7.9375838
53.2572608,7.9450468
53.2552244,7.949808
53.2539973,7.9548487
53.2531448,7.9613333
53.2524667,7.9699421
53.2513431,7.9849903
53.005825,8.7070418
53.0063898,8.7099312
53.0059645,8.7069788
53.0057485,8.7052812
53.0053197,8.7014823
53.0051136,8.6995101
53.0041306,8.6918717
53.0010844,8.6774266
52.9998606,8.6732262
52.9965942,8.663997
52.9930635,8.6557996
52.9877271,8.6450928
52.9757243,8.6225645
52.9694347,8.6087656
52.9671048,8.60285
52.9613783,8.5856435
52.9571962,8.5696717
52.9547946,8.5595719
52.9522604,8.5490905
52.9497448,8.5396033
52.9470509,8.5307632
52.9436123,8.5214194
52.940082,8.5135313
