lat,lon
22.3460861,114.181114
40.7903779,111.5175416
25.4320777,99.8171054
23.7745902,102.0475679
24.9705327,101.896424
22.6845803,114.0273228
30.351638,121.173227
39.8261223,116.4885028
22.5578877,113.9748513
40.2625333,116.5855839
40.9621317,95.3422433
43.9423874,87.6123009
25.7795272,113.0622284
29.9207291,120.2111625
40.0036012,116.680973
46.2668853,129.4897594
43.7053467,125.1370089
29.4904321,106.4442113
34.379496,118.430386
36.050743,119.956601
29.3361688,119.9828429
39.961147,116.5782047
44.5487231,130.1972337
23.257872,101.274937
36.5502084,103.3927969
39.7072288,98.4647499
33.6456131,113.3836069
32.696618,118.125518
44.5829883,82.8614362
34.82927,108.962602
29.8417009,118.2578375
30.7235206,104.1982841
23.2585821,113.3570918
28.285355,102.178924
23.7541979,103.824981
23.1095654,113.1259468
43.9300787,125.5828508
34.224022,109.054963
36.0764303,103.8893159
24.9739116,102.7786595
46.0262414,126.5998751
40.443113,117.1627344
22.5377219,103.9513295
38.7489484,115.4889162
22.6838019,114.0334763
36.2869018,120.4256975
39.7493226,116.5603904
39.0744865,121.7991986
22.2848823,108.4294518
31.7940595,104.8765108
37.798763,109.033642
34.405703,119.298193
22.86169,108.210996
30.765201,121.2581637
22.7270222,113.4691881
23.470147,113.437353
36.2422264,119.9522305
29.830778,121.7003861
31.3153794,107.5254597
24.9746921,117.0936195
30.3511573,114.8070914
32.066354,120.228049
22.839513,113.439818
31.3524169,121.2274758
32.7480438,119.5129229
37.8400669,116.5552305
29.007043,118.908388
30.7311688,107.9202748
27.009073,108.71089
27.826897,114.591618
34.8316765,108.0917606
24.885138,102.968891
31.2485977,118.4121203
41.8738324,123.3559098
42.24629,118.85178
31.6854106,120.3275278
36.23099,116.98826
35.42145,118.24469
39.0342907,116.8803215
36.144154,111.469879
21.537036,101.491671
37.7932862,112.8551917
38.1055128,112.6896678
23.2748967,113.3828491
36.5328232,113.4058162
23.7335803,105.0780685
29.5189857,106.4682821
24.7045498,118.3847266
27.891123,120.657745
30.486592,104.3980098
29.821744,104.692883
31.0979197,121.0485159
30.03389,108.26589
30.11818,108.53829
30.6467671,104.87567
30.92268,118.71054
33.643792,118.6864042
23.7470045,105.2185115
31.096898,121.7584083
28.27141,116.5859107
27.1145493,118.293947
31.795803,112.127518
26.1763897,118.834987
26.1869921,119.006275
39.4918186,116.971816
41.0805718,121.3269693
40.3367501,116.020713
30.8952428,121.8673874
39.9014707,123.4874381
39.3713067,117.3515983
40.1088988,124.3024158
29.7226864,120.3038503
21.8943241,112.3380496
36.7272966,117.2055495
33.0000911,117.3655205
41.7966873,120.0391529
30.2717606,112.2101067
34.2571453,117.7673312
27.9335742,113.0343554
18.4598488,108.9542966
40.7395172,114.7183278
36.0334301,120.0919181
31.4010345,119.7929802
31.2911705,120.4275717
31.8964465,121.5505963
31.9688186,120.989967
31.3464551,121.3856402
30.8373946,120.6517914
22.9069168,113.2684576
29.6467215,106.4887079
22.8429439,108.1702205
39.6393964,106.8605732
41.7772094,86.1839839
22.7088145,114.5154512
30.3689251,114.1010778
30.3890524,120.1471941
30.4530003,113.8623268
39.1764772,116.9136165
31.3621753,121.2685467
31.5506107,121.2178039
40.0210566,116.4043002
30.6874573,114.063525
31.13706,121.1386446
30.977598,121.1605408
31.2524383,121.3054254
44.6162315,125.6999012
39.3856945,116.9553755
23.2874534,113.2675747
38.2467316,106.2127349
28.0197187,120.786608
28.7799708,121.2316912
29.0836612,121.3067675
23.042802,113.0020362
25.2893442,110.1768571
29.7778052,121.5470181
23.3116822,113.0889358
38.3279867,116.4011079
41.1947863,123.7441392
18.6400302,108.7520051
34.3003207,108.8092056
31.3350255,121.2381336
25.3562717,114.3582693
25.9109075,114.9150932
31.1013242,121.294118
27.6165163,111.5660815
36.479467,103.6121037
31.3872537,118.3748342
38.0636608,112.6523277
40.9107178,108.2020383
40.7336791,107.2273982
39.4527597,106.873482
38.6689195,106.3442813
37.4647359,105.7565154
31.1544281,118.3344113
40.2950857,116.0103291
39.1436813,118.3828124
39.1658063,116.882224
37.0263565,118.8494513
40.0137052,116.2844214
41.3981072,120.5017809
22.214383,113.1351498
32.6960996,110.7784927
42.0641667,121.4314843
42.1992468,122.7336571
42.9760524,124.1148607
29.160951,106.584672
30.3895977,106.2857882
38.9102901,117.3955508
33.0839225,117.2075926
36.6118825,117.163884
38.5384538,101.3846922
29.6364182,106.5929819
27.817448,106.9126582
43.3431393,126.0756182
25.5654149,100.1341205
24.190813,109.429201
26.7012064,110.7164454
28.2000486,104.1127966
36.1624639,113.0244315
38.848073,114.502585
30.2311339,118.2542781
31.542765,121.1087375
40.4906794,114.990592
30.3921967,112.1941126
35.0345581,109.0364831
36.7789821,118.6359833
31.0346832,121.6637636
30.5795382,114.5194596
23.6924818,116.240724
36.6760122,104.5209927
38.1458031,114.3771976
23.1201405,111.56652
42.1036075,123.6386654
31.8447567,119.9790335
35.4249324,103.8587749
42.0442739,122.9184372
35.899111,104.162943
39.0219537,121.5238742
31.8911806,120.297272
22.7528349,100.9479265
30.896959,121.86445
22.8688471,113.2802343
37.9898551,115.6579986
21.136827,110.1069568
39.5612674,112.8133563
40.1705067,116.2383625
22.358918,114.0338445
28.6409847,115.7797941
24.7956544,102.5501853
41.5735144,122.8343292
40.8941109,112.0302056
31.6614872,120.2875676
28.5793238,119.3339373
40.2355947,116.2070744
19.4174328,109.0456689
26.8119288,106.7073283
26.6088956,112.9341014
32.1346978,120.2162087
35.5823696,106.4326219
24.8729996,118.5347219
28.3308257,119.6907029
23.5577188,116.2514875
36.6913814,104.6380282
38.3586027,109.6912655
26.6957213,106.6823216
37.4623377,111.338197
31.2198634,121.3456756
39.9864801,116.4364329
22.2922485,113.9398993
30.3877649,103.8808375
42.971071,90.3445359
31.5723845,104.7360602
28.6891349,119.9701329
25.4067475,102.4328926
28.2901829,119.7169551
35.1416092,118.2462042
39.7099906,110.560646
32.596887,116.7665591
38.2793415,116.5140132
22.8137891,113.7496519
37.1041387,112.9337072
39.2085144,121.7636953
35.7920753,114.9413106
25.1346967,110.2874873
31.2088246,121.7482037
41.7819238,123.2670374
36.3735745,120.2946678
26.495357,106.7824389
31.5167218,120.4425247
34.6420426,113.6143156
33.3096195,120.0177323
23.1677267,113.2282011
32.3528243,119.4363888
46.7546545,130.2789691
47.7503615,123.5431993
22.8195196,108.4527883
42.1150261,118.9122977
33.7835035,112.6621223
35.2337017,115.65717
35.1046672,113.0581757
40.7630321,111.8477004
39.9898517,111.2017978
40.6630466,111.5234707
29.2935567,106.5671137
39.6623767,117.5320046
39.7279851,117.3911231
39.6781372,109.0135115
39.2530478,107.8994813
38.9279418,117.1931284
37.3901803,105.6224013
22.7900965,113.0113751
42.1469566,86.6466113
39.5446188,119.1103219
45.6873033,126.4901063
22.6326747,114.1660826
36.290263,103.9263809
36.1776389,103.4578931
32.6805197,112.3406131
33.705199,116.9671179
37.127677,114.5834072
40.5714529,110.1411598
31.8763409,117.4932391
29.9708698,118.5202464
36.8414091,116.941905
32.2304463,112.0997606
35.4613014,103.3731025
36.0475806,114.4154771
28.7257011,119.2481547
35.5020365,103.6425224
35.1485705,111.9937152
30.8473956,114.3712254
33.0700968,118.7663031
28.1690683,113.0422558
24.2408431,116.0735768
34.1406888,118.7936731
39.8170714,113.1807632
21.4751794,110.522612
30.6872367,120.4124161
30.0347634,118.8126472
31.7194792,120.1577641
31.9765074,118.8640173
31.6939562,119.4202584
38.1883543,114.5121599
40.1668915,116.204171
36.1824347,113.2752684
22.9875032,113.3857956
23.0629292,113.4699653
32.0204012,120.9790978
29.311168,106.688331
29.3541953,105.302482
31.8770361,118.8239024
36.4283799,114.4296096
33.3660202,120.2932733
26.0672897,119.3661007
32.2333136,119.8480676
37.0205226,98.765952
31.9836688,119.394155
22.9585838,112.8457235
48.6765886,122.4794267
21.6730717,109.4895055
23.2959504,113.0135865
37.9224024,112.4689563
37.8556299,112.6096796
32.2710877,118.7743635
37.6510706,116.4589652
25.3594079,118.1560578
23.7275071,106.8020695
38.1927593,109.4685098
23.6143131,107.0232967
47.8652996,123.5402723
24.8556085,116.8483297
28.6772896,113.2643018
21.6565491,111.3618571
24.5180356,117.8530914
23.5621365,113.0591831
29.5687835,106.3843755
40.408635,117.9311849
36.8563827,116.7541831
26.6205772,101.9454358
36.5946227,117.4742723
36.5230997,115.4684427
35.7728943,118.6662637
39.4212949,116.2663508
36.2545971,117.7343306
