lat,lon
54.1974992,9.0449445
54.1679127,9.0949912
54.1639771,9.1626509
54.1518445,9.2367539
54.0915652,9.266194
54.0630518,9.3477161
54.0214573,9.4590105
53.9724887,9.4918145
53.9210785,9.479363
53.8788818,9.5513059
53.8248437,9.6406736
53.7641006,9.7076851
53.7176007,9.7570163
53.8779263,10.6581256
53.8871803,10.6675816
53.8984515,10.6770654
53.9050786,10.6857704
53.9097681,10.6961322
53.9140762,10.7077904
53.9184997,10.7223259
53.9340449,10.7337593
53.9561622,10.7454122
53.9815495,10.7329242
53.8496458,10.5920125
53.8287182,10.5486318
53.8201723,10.5006437
53.8129859,10.4657332
53.7954147,10.435661
53.7736751,10.402016
53.7443449,10.3613398
53.7044778,10.3288553
53.6947037,10.3233698
53.6790779,10.3124045
53.6688525,10.3052153
53.6545522,10.2945812
53.6435532,10.2798683
53.6298763,10.2494933
53.605185,10.2300035
53.5644694,10.183604
53.5368897,10.1423096
54.0086746,10.7285161
54.0575451,10.7404301
54.0907903,10.7716664
54.1209759,10.7921546
54.137411,10.8402078
54.1711101,10.8816556
54.2239396,10.9011249
54.2630485,10.8897392
54.2899582,10.8716912
54.3032338,10.8959368
54.3441349,10.9457518
53.7140708,9.9391066
54.086746,9.9278535
54.0617862,9.9226692
54.0280278,9.932345
53.97925,9.9451667
53.951475,9.9498038
53.9231855,9.939653
53.8988053,9.9382492
53.8769444,9.9468611
53.8563596,9.9417846
53.8225484,9.9230116
53.7953012,9.9334374
53.7678241,9.9469836
53.7488326,9.9491641
53.7193472,9.938607
53.6904002,9.945686
53.66939,9.9394062
54.7712346,9.3461648
53.6656461,9.937042
53.6888313,9.9459644
53.7436958,9.9493088
53.7292343,9.9411864
53.7519593,9.9499127
53.7874106,9.938
53.8147531,9.9244743
53.8421533,9.9306531
53.8616859,9.9449988
53.8794716,9.9466155
53.9100535,9.9367962
53.9426667,9.9478611
53.9711711,9.9485555
53.9956389,9.9367222
54.0229071,9.9322584
54.0585753,9.9235712
54.0846944,9.9270833
54.135639,9.9607422
54.161393,9.9635722
54.185818,9.938648
54.1935949,9.9027961
54.203612,9.8754317
54.2331093,9.8315278
54.2482339,9.8125319
54.2723322,9.7808918
54.2965723,9.7608069
54.3167951,9.7445203
54.3286512,9.7308042
54.3381557,9.7164317
54.3559964,9.6840944
54.3768651,9.6602528
54.4026003,9.6369551
54.4231324,9.6022764
54.4513277,9.5837898
54.4736762,9.5493627
54.486093,9.5299099
54.5034167,9.5066545
54.5257208,9.4867378
54.5546392,9.4673635
54.5859289,9.4647307
54.6155398,9.4437327
54.6452139,9.4371196
54.6565263,9.4338534
54.6744511,9.4239796
54.6919864,9.4094323
54.7233073,9.3972636
54.7538526,9.3710652
54.7669567,9.3521465
54.7735618,9.3479382
54.7688623,9.349868
54.7524992,9.372294
54.7235556,9.3969167
54.6885266,9.4119873
54.6659588,9.429331
54.6495698,9.435829
54.6236389,9.4415278
54.5969246,9.4560768
54.5706613,9.4691932
54.5356944,9.4745833
54.5167147,9.4943351
54.4958713,9.5176234
54.4793037,9.5385014
54.4572603,9.5778716
54.4336546,9.594686
54.4137912,9.6148623
54.3965412,9.6455328
54.3651465,9.6706054
54.3441275,9.7054726
54.3350349,9.7212885
54.3234216,9.7369975
54.3091952,9.7513448
54.292497,9.7633115
54.2625903,9.7946445
54.2320097,9.8330462
54.2010219,9.8796706
54.1924287,9.9102583
54.1781316,9.9516325
54.1550331,9.9643007
54.1356335,9.9605011
54.0109594,9.9322439
54.7786049,9.3424675
54.8157726,9.3244531
53.8074683,10.6651007
53.8031287,10.6704592
53.8047999,10.6678093
53.8323613,10.6258309
53.7920073,10.7278911
53.786545,10.6912742
53.7887147,10.7176759
53.7942604,10.7598501
53.8065858,10.7760069
53.7999208,10.7662566
53.8256749,10.6557278
53.7843789,10.7011276
53.8239082,10.6582534
53.7947936,10.6827832
53.8317385,10.6396177
53.8324756,10.6258223
53.7852577,10.7099138
53.8507523,10.5952765
53.8511556,10.5916293
53.9102622,10.7688031
53.9164149,10.7360325
53.91654,10.7173352
53.9252939,10.7265038
53.7938368,10.7558212
53.7934237,10.7551261
53.5478491,10.1488647
53.5614752,10.1652077
53.5666165,10.188236
53.605154,10.2302694
53.6262194,10.2444131
53.6407554,10.2724463
53.685686,10.3167611
53.7523592,10.3700461
53.7798082,10.4118678
53.7995651,10.4442948
53.8157836,10.4718724
53.8202692,10.5185634
53.8358743,10.5635728
53.9169036,10.7293746
53.9098998,10.77397
53.9099994,10.7808363
53.9075644,10.7809059
54.0577072,9.3682028
53.6307296,9.8654314
53.6462883,9.8288013
53.66674,9.8126769
53.6924096,9.7822622
53.7164071,9.7566159
53.7173397,9.7536433
53.6480401,9.8252729
53.6387654,9.8414785
53.6255116,9.8843847
53.6609311,9.9336467
53.9272981,10.7273404
53.9448738,10.7467125
53.9655312,10.7368828
53.9963655,10.7321394
54.0168303,9.9316036
54.0783949,9.9247231
54.2754682,9.7770397
54.3714789,9.6640339
54.4660808,9.5655158
54.4822456,9.5314783
54.5437022,9.469343
53.5396814,10.7232154
53.5563306,10.5926493
53.5691648,10.5157283
53.5625276,10.3856429
53.5682946,10.2998863
53.5619792,10.1597593
53.5611645,10.1668713
53.5646393,10.2632705
53.5625073,10.3815592
53.5689811,10.5010788
53.55774,10.5822107
53.551913,10.6552261
53.5144263,10.8306874
53.7430141,9.9458521
54.3167546,10.1009872
54.3143375,10.1021268
53.8310309,10.6436607
53.8302226,10.6449391
53.8481884,10.594233
54.3150213,10.1008296
54.3141432,10.1029673
53.715846,10.3356864
53.5650753,10.3271806
53.8615751,10.6210226
53.8630562,10.6232396
53.6147682,10.2341552
53.8499443,10.5899955
53.8514052,10.595126
53.8809139,10.6622038
53.8812488,10.6606601
53.9174886,10.7207131
53.8536111,10.6010742
54.0435632,9.9288544
54.0437921,9.931222
53.8812962,10.6642979
53.9491776,10.7494337
53.909023,10.78411
53.7361365,10.3229169
53.7501714,10.3243825
53.7641763,10.3194405
53.7802797,10.3269164
53.7996963,10.3146338
53.8260535,10.3195167
53.844034,10.3081727
53.8685946,10.3102771
53.8867847,10.3039642
53.9003883,10.2764461
53.934198,10.2773167
53.9546375,10.2691553
53.9858289,10.2396149
54.0065983,10.251987
54.0234668,10.244622
54.0558642,10.2281129
53.9101653,10.7824071
53.9490476,10.275553
54.0022413,9.9321845
53.880113,10.6636353
53.8829383,10.6634987
53.7135927,10.3345305
53.6172639,10.2333731
53.851986,10.5975171
53.8186256,10.6626258
53.8313106,10.6465095
53.6140821,10.233235
54.3621767,11.0059729
53.4770041,10.2260135
53.4683577,10.2638313
53.456741,10.3141439
54.0679905,9.922997
54.3162645,10.1035852
54.0392511,10.7282162
54.0710833,10.7572027
53.9940877,10.7326864
53.9281629,10.7278345
53.9441052,10.7460463
53.9552456,10.7462257
53.9665946,10.7361079
53.9766868,10.7324559
54.0031188,10.7298098
54.0247639,10.7314772
54.0426312,10.7286292
54.0561664,10.738596
54.0710687,10.7574001
54.0883142,10.768496
54.093764,10.7769669
54.0954077,10.7762428
53.5609043,10.1568033
54.1073022,10.2132933
54.1572973,10.2035156
53.8028452,10.6723767
53.6415178,10.2721699
53.7490921,9.7107602
53.8117401,9.6668626
53.8587091,9.5748472
53.8996791,9.5048402
53.9508951,9.4882171
53.9996778,9.4835339
54.0405892,9.4188791
54.0741877,9.2890317
54.1093725,9.2625214
54.1595824,9.2190627
54.1671632,9.1377599
54.1723764,9.0702453
53.5649054,10.1444992
53.4607766,10.2885791
53.4744383,10.2459212
54.0716362,9.3055955
54.3059211,9.7538035
54.0534195,10.7360508
54.0543447,10.7348277
54.0727235,10.2168981
